date,open,high,low,close,volume,oi,coinbase_premium_index
2020-02-16,9914.31,10060.45,9626.64,9921.86,141547.956,,
2020-02-17,9921.87,9971.0,9461.89,9716.0,185338.179,,
2020-02-18,9716.0,10270.0,9598.0,10174.32,166119.369,,
2020-02-19,10174.53,10286.0,9293.07,9593.65,187495.927,,
2020-02-20,9593.31,9700.0,9382.59,9601.99,143105.587,,
2020-02-21,9601.51,9759.59,9547.0,9681.39,98954.288,,
2020-02-22,9681.39,9710.7,9565.0,9659.2,58419.547,,
2020-02-23,9658.95,10018.9,9657.0,9943.12,97134.358,,
2020-02-24,9943.12,10000.0,9487.38,9662.95,157965.671,,
2020-02-25,9662.88,9686.78,9247.0,9326.0,168641.725,,
2020-02-26,9326.0,9384.0,8610.0,8792.22,267005.172,,
2020-02-27,8793.96,8978.0,8533.9,8828.0,200638.488,,
2020-02-28,8827.12,8908.86,8450.0,8699.57,196066.11,3.39,
2020-02-29,8699.86,8799.83,8530.0,8531.98,103524.685,2.96,
2020-03-01,8532.5,8762.24,8409.0,8537.84,174332.916,2.93,
2020-03-02,8537.84,8972.0,8504.95,8919.7,160294.484,2.99,
2020-03-03,8919.7,8922.34,8657.41,8765.0,160123.605,2.95,
2020-03-04,8765.0,8853.88,8669.23,8756.93,105462.12,2.93,
2020-03-05,8755.98,9172.3,8755.98,9062.81,161840.623,3.24,
2020-03-06,9062.62,9179.75,8994.14,9139.48,115011.583,3.32,
2020-03-07,9139.77,9204.0,8850.0,8897.18,125804.999,3.63,
2020-03-08,8895.62,8897.71,7997.7,8038.46,237407.028,3.63,
2020-03-09,8038.99,8182.31,7635.21,7932.15,334399.107,3.32,
2020-03-10,7932.45,8156.31,7733.0,7897.66,257068.702,3.18,
2020-03-11,7898.21,7988.0,7593.29,7938.39,220537.381,3.07,
2020-03-12,7938.39,7969.0,4347.0,4764.65,784747.02,3.12,
2020-03-13,4762.28,5971.0,3621.81,5570.26,935489.242,2.09,
2020-03-14,5569.84,5638.42,5040.0,5167.01,316242.586,1.69,
2020-03-15,5167.21,5954.47,5089.12,5357.32,356311.765,1.67,
2020-03-16,5354.81,5361.26,4413.62,5026.26,621555.792,1.48,
2020-03-17,5027.11,5529.98,4913.49,5307.38,429908.098,1.45,
2020-03-18,5306.42,5435.0,4982.75,5389.64,402005.703,1.45,
2020-03-19,5389.94,6400.0,5246.5,6159.6,499391.19,1.51,
2020-03-20,6159.41,6911.0,5650.0,6203.77,571898.016,1.5,
2020-03-21,6204.47,6457.17,5854.01,6183.69,387679.649,1.39,
2020-03-22,6183.84,6408.91,5730.35,5810.17,391002.795,1.54,
2020-03-23,5810.3,6619.9,5670.0,6463.84,489746.087,1.58,
2020-03-24,6463.21,6840.0,6369.0,6741.33,437968.553,1.43,
2020-03-25,6740.86,6960.71,6436.26,6673.41,400684.542,1.42,
2020-03-26,6673.57,6777.5,6500.0,6733.76,281245.628,1.47,
2020-03-27,6733.76,6840.0,6230.0,6353.64,258213.519,1.49,
2020-03-28,6353.64,6354.74,6004.0,6230.95,341944.185,1.51,
2020-03-29,6231.81,6260.0,5857.6,5876.27,251335.919,1.58,
2020-03-30,5876.27,6606.15,5850.0,6391.08,387321.998,1.62,
2020-03-31,6389.52,6516.63,6320.0,6407.1,262522.64400000003,1.57,
2020-04-01,6407.1,6693.0,6140.0,6641.51,390529.602,1.62,
2020-04-02,6641.22,7290.0,6542.73,6791.63,531321.428,1.63,
2020-04-03,6791.65,7049.11,6600.0,6729.8,411944.927,1.57,
2020-04-04,6729.8,7020.0,6629.99,6851.1,319849.757,1.62,
2020-04-05,6851.4,6893.44,6668.02,6768.9,239224.508,1.65,
2020-04-06,6768.9,7370.0,6760.0,7325.73,461331.013,1.65,
2020-04-07,7325.73,7457.0,7070.43,7192.9,419572.04,1.78,
2020-04-08,7192.9,7417.83,7145.14,7357.66,332599.575,1.77,
2020-04-09,7357.15,7365.69,7105.98,7278.65,293638.581,1.78,
2020-04-10,7278.83,7290.0,6741.0,6857.82,440148.453,1.84,
2020-04-11,6858.0,6944.28,6757.29,6874.18,224157.844,1.85,
2020-04-12,6874.17,7173.98,6775.66,6900.52,321594.822,1.92,
2020-04-13,6900.19,6900.99,6558.0,6834.0,421954.773,1.93,
2020-04-14,6834.01,6975.6,6751.0,6864.11,280445.427,1.96,
2020-04-15,6864.11,6929.0,6602.59,6616.89,281136.689,1.97,
2020-04-16,6616.88,7190.92,6465.33,7098.15,559868.603,2.11,
2020-04-17,7098.15,7140.0,6981.0,7022.44,277339.601,1.88,
2020-04-18,7022.0,7290.0,7008.11,7242.42,225807.171,1.99,
2020-04-19,7242.49,7258.42,7055.0,7118.03,216975.114,2.05,
2020-04-20,7118.04,7208.55,6735.95,6825.29,445104.981,2.03,
2020-04-21,6825.28,6940.0,6759.16,6838.0,288024.528,2.11,
2020-04-22,6838.0,7154.9,6812.57,7120.06,306482.163,2.17,
2020-04-23,7120.06,7802.38,7020.0,7483.35,472510.047,2.2,
2020-04-24,7483.36,7612.91,7388.0,7504.11,278378.368,2.04,
2020-04-25,7504.62,7722.33,7433.0,7534.01,243266.807,2.02,
2020-04-26,7534.01,7709.57,7476.86,7694.17,269921.936,2.07,
2020-04-27,7693.63,7795.6,7623.98,7774.0,290336.169,2.13,
2020-04-28,7774.0,7780.0,7662.49,7735.75,217652.761,2.15,
2020-04-29,7735.76,8988.66,7710.0,8784.2,871197.569,2.21,
2020-04-30,8784.05,9479.77,8400.0,8624.76,944211.711,1.7,
2020-05-01,8623.61,9065.0,8619.84,8830.52,417820.386,2.26,
2020-05-02,8830.52,9020.0,8755.01,8975.18,295769.728,2.3,
2020-05-03,8975.18,9200.0,8727.24,8900.0,451322.713,2.37,
2020-05-04,8899.99,8954.94,8526.0,8873.98,440135.307,2.44,
2020-05-05,8873.99,9118.17,8766.12,9022.78,409920.13,2.41,
2020-05-06,9022.76,9405.0,8916.01,9148.27,507753.8,2.43,
2020-05-07,9148.29,10080.0,9022.0,9995.0,738920.219,2.6,
2020-05-08,9994.74,10045.03,9726.0,9807.49,458034.211,2.71,
2020-05-09,9809.63,9923.98,9528.23,9550.67,411941.957,2.91,
2020-05-10,9550.25,9580.0,7940.0,8719.53,842909.031,3.04,
2020-05-11,8723.23,9164.0,8151.12,8561.09,805164.964,2.46,
2020-05-12,8560.73,8981.0,8520.43,8808.71,369716.041,2.42,
2020-05-13,8808.71,9397.0,8790.04,9305.91,379719.0,2.52,
2020-05-14,9305.91,9950.0,9250.66,9786.8,602528.438,2.74,
2020-05-15,9787.62,9843.5,9100.0,9310.73,504107.096,2.68,
2020-05-16,9311.21,9585.0,9210.03,9374.99,287768.201,2.65,
2020-05-17,9374.99,9880.0,9317.16,9678.57,300859.34,2.64,
2020-05-18,9677.31,9958.67,9450.0,9731.1,363732.37,2.8,
2020-05-19,9731.11,9900.0,9462.0,9773.64,376313.845,2.83,
2020-05-20,9772.66,9838.0,9281.42,9508.11,334423.59,2.79,
2020-05-21,9508.0,9573.0,8812.2,9060.0,461439.193,2.84,
2020-05-22,9060.0,9259.38,8920.0,9166.4,276008.073,2.77,
2020-05-23,9166.43,9300.0,9076.9,9176.41,201589.66,2.82,
2020-05-24,9176.32,9294.44,8674.0,8711.37,339643.378,2.79,
2020-05-25,8711.37,8977.0,8623.38,8895.65,302980.106,2.88,
2020-05-26,8895.66,9011.82,8693.18,8837.05,275619.158,2.87,
2020-05-27,8837.88,9230.0,8811.0,9197.32,272253.998,2.88,
2020-05-28,9197.32,9621.65,9110.97,9569.59,327412.374,2.93,
2020-05-29,9569.58,9598.0,9317.42,9422.26,238691.299,2.97,
2020-05-30,9422.11,9753.0,9326.01,9695.0,255234.058,2.99,
2020-05-31,9694.38,9698.0,9371.76,9446.43,219829.356,3.07,
2020-06-01,9446.49,10497.25,9420.85,10232.48,333740.457,3.02,
2020-06-02,10232.41,10262.3,9264.15,9514.9,354168.517,3.38,
2020-06-03,9514.9,9694.75,9382.33,9663.59,185389.412,2.86,
2020-06-04,9663.58,9884.0,9440.0,9788.33,264515.319,2.87,
2020-06-05,9788.32,9855.0,9580.52,9617.29,237103.042,3.43,
2020-06-06,9616.64,9738.77,9528.0,9664.0,152526.703,3.43,
2020-06-07,9664.01,9823.13,9373.0,9743.92,253986.313,3.42,
2020-06-08,9743.92,9816.0,9631.0,9778.87,162086.419,3.45,
2020-06-09,9778.87,9890.0,9550.03,9771.66,204422.819,3.51,
2020-06-10,9771.66,10015.99,9681.21,9884.99,193628.149,3.51,
2020-06-11,9884.99,9970.1,9055.07,9278.03,404046.613,3.56,
2020-06-12,9277.72,9550.0,9238.0,9458.91,211611.34,3.48,
2020-06-13,9458.77,9497.85,9340.0,9468.54,113449.075,3.45,
2020-06-14,9468.55,9477.0,9240.97,9339.61,143978.523,3.43,
2020-06-15,9339.7,9490.83,8888.43,9422.01,413865.727,3.47,
2020-06-16,9422.01,9595.0,9370.0,9519.12,225713.247,3.53,
2020-06-17,9519.13,9569.0,9231.03,9458.45,227477.39,3.55,
2020-06-18,9458.45,9483.85,9272.41,9381.59,158349.247,3.57,
2020-06-19,9381.99,9453.0,9239.0,9307.0,219510.059,3.56,
2020-06-20,9307.0,9394.29,9165.0,9354.04,154462.29,3.49,
2020-06-21,9353.84,9420.47,9279.0,9293.51,110599.558,3.52,
2020-06-22,9293.39,9795.0,9273.0,9686.99,260561.647,3.51,
2020-06-23,9686.99,9723.23,9585.0,9631.66,164673.499,3.71,
2020-06-24,9631.65,9678.0,9210.0,9298.4,300450.251,3.79,
2020-06-25,9298.78,9350.9,9005.0,9246.75,272566.502,3.71,
2020-06-26,9246.75,9297.16,9038.52,9159.99,249348.67,3.51,
2020-06-27,9159.99,9195.75,8816.4,9008.0,237840.165,3.32,
2020-06-28,9008.0,9188.0,8932.68,9114.0,153842.891,3.41,
2020-06-29,9114.01,9233.0,9022.0,9189.48,176660.525,3.37,
2020-06-30,9189.99,9205.0,9063.97,9138.87,143469.832,3.36,
2020-07-01,9138.88,9293.0,9090.0,9233.29,161642.185,3.35,
2020-07-02,9233.29,9262.99,8936.0,9087.72,230747.519,3.43,
2020-07-03,9087.72,9124.52,9036.06,9057.52,96947.338,3.46,
2020-07-04,9058.07,9194.0,9042.84,9137.18,100215.438,3.39,
2020-07-05,9137.18,9146.35,8900.0,9071.86,139545.566,3.33,
2020-07-06,9071.87,9379.0,9058.1,9339.6,199643.828,3.37,
2020-07-07,9339.59,9380.0,9201.23,9258.51,127833.975,3.61,
2020-07-08,9258.51,9470.0,9233.47,9436.08,170243.001,3.58,
2020-07-09,9436.08,9440.81,9164.33,9236.28,188355.856,3.76,
2020-07-10,9236.29,9317.24,9121.42,9288.39,140849.874,3.66,
2020-07-11,9288.39,9301.74,9178.91,9233.5,74976.521,3.53,
2020-07-12,9233.5,9349.0,9155.0,9300.69,127841.882,3.53,
2020-07-13,9300.7,9345.0,9200.0,9241.2,136117.659,3.52,
2020-07-14,9241.18,9279.0,9116.0,9254.17,129704.278,3.66,
2020-07-15,9254.17,9272.56,9156.0,9197.3,104107.708,3.66,
2020-07-16,9197.75,9223.0,9044.02,9132.0,148089.45,3.75,
2020-07-17,9132.0,9187.0,9087.0,9151.69,80940.584,3.84,
2020-07-18,9151.7,9210.0,9121.98,9171.8,63233.596,3.78,
2020-07-19,9171.79,9239.59,9108.0,9210.51,75554.579,3.74,
2020-07-20,9210.68,9221.0,9131.01,9161.13,72429.691,3.81,
2020-07-21,9161.28,9439.6,9152.62,9388.01,179211.347,3.75,
2020-07-22,9388.0,9543.0,9272.0,9518.25,126598.902,4.12,
2020-07-23,9518.25,9678.32,9439.86,9604.41,166990.147,4.22,
2020-07-24,9604.41,9650.0,9470.0,9539.7,133975.068,4.31,
2020-07-25,9539.7,9735.1,9526.31,9701.49,133377.589,4.24,
2020-07-26,9701.54,10300.0,9655.2,9939.69,261998.786,4.47,
2020-07-27,9939.68,11488.0,9928.61,11047.58,744752.4,4.44,
2020-07-28,11047.58,11270.0,10580.0,10919.94,499486.679,4.64,
2020-07-29,10919.94,11364.8,10844.34,11113.03,356188.761,4.76,
2020-07-30,11113.01,11195.52,10826.55,11111.96,230327.988,4.91,
2020-07-31,11111.97,11450.42,10971.78,11343.68,307399.731,4.95,
2020-08-01,11343.67,11887.45,11201.0,11811.42,386322.642,5.14,
2020-08-02,11811.43,12154.25,10490.0,11079.72,492803.351,5.4,
2020-08-03,11080.7,11483.0,10923.0,11227.07,238654.591,4.77,
2020-08-04,11227.07,11427.38,11025.0,11200.05,200044.934,4.79,
2020-08-05,11200.06,11798.56,11103.0,11752.5,263510.011,4.82,
2020-08-06,11752.5,11916.02,11571.78,11770.56,236459.595,4.96,
2020-08-07,11769.97,11920.0,11318.93,11596.06,273935.127,5.11,
2020-08-08,11596.26,11819.0,11513.69,11765.72,154707.303,5,
2020-08-09,11765.72,11811.0,11526.9,11685.99,125463.463,4.93,
2020-08-10,11685.99,12100.0,11384.9,11896.89,290418.014,5.01,
2020-08-11,11896.86,11944.0,11127.0,11392.64,336861.638,5.16,
2020-08-12,11392.64,11630.0,11140.0,11568.36,213799.491,5.1,
2020-08-13,11568.37,11798.0,11272.0,11790.0,248214.725,4.96,
2020-08-14,11790.0,11868.42,11644.6,11767.89,159019.959,5.04,
2020-08-15,11767.89,11993.58,11682.0,11859.04,222262.987,5.04,
2020-08-16,11858.91,11945.0,11688.0,11921.23,165733.721,5.2,
2020-08-17,11921.32,12499.42,11780.0,12298.06,331435.112,5.24,
2020-08-18,12298.06,12403.0,11810.0,11960.79,291349.888,5.49,
2020-08-19,11962.03,12037.05,11574.78,11763.87,313267.066,5.31,
2020-08-20,11763.88,11888.0,11676.03,11857.92,130981.044,5.07,
2020-08-21,11858.53,11882.68,11491.0,11538.53,195106.536,4.98,
2020-08-22,11538.53,11689.08,11385.06,11670.47,126696.73,4.98,
2020-08-23,11670.48,11724.0,11522.15,11654.0,95608.033,4.85,
2020-08-24,11654.0,11831.96,11595.0,11753.3,108781.125,4.85,
2020-08-25,11753.29,11770.0,11130.0,11327.17,267234.771,4.91,
2020-08-26,11327.18,11548.68,11255.95,11466.22,170305.024,4.84,
2020-08-27,11466.22,11593.0,11130.82,11335.53,253778.342,4.63,
2020-08-28,11335.83,11544.88,11283.19,11526.85,129477.627,4.65,
2020-08-29,11526.85,11582.0,11419.34,11466.66,83715.229,4.55,
2020-08-30,11466.27,11724.12,11457.88,11714.14,113266.672,4.59,
2020-08-31,11714.13,11784.21,11575.78,11658.11,127272.378,4.68,
2020-09-01,11658.11,12061.07,11531.34,11930.18,211680.828,4.71,
2020-09-02,11930.17,11961.0,11156.0,11396.96,280411.964,4.95,
2020-09-03,11396.44,11475.0,9901.16,10141.08,487812.737,4.58,
2020-09-04,10141.4,10635.77,9878.65,10448.0,432563.841,3.91,
2020-09-05,10448.0,10567.87,9808.58,10168.71,399307.282,3.56,
2020-09-06,10168.23,10348.97,10003.0,10258.13,190207.654,3.53,
2020-09-07,10258.13,10420.55,9879.68,10378.76,258476.949,3.54,
2020-09-08,10379.3,10443.79,9842.01,10129.02,317802.322,3.55,
2020-09-09,10130.0,10346.0,9981.13,10219.29,151222.689,3.58,
2020-09-10,10219.29,10484.6,10211.67,10335.91,187667.873,3.53,
2020-09-11,10335.91,10397.85,10200.8,10387.81,135929.303,3.59,
2020-09-12,10387.81,10477.7,10271.0,10438.28,97429.037,3.64,
2020-09-13,10438.29,10580.0,10209.01,10327.72,159021.843,3.66,
2020-09-14,10327.72,10746.06,10241.57,10664.1,205260.236,3.68,
2020-09-15,10664.1,10923.42,10592.0,10776.78,247657.23,3.76,
2020-09-16,10776.88,11089.08,10661.9,10948.17,252881.019,3.77,
2020-09-17,10948.16,11040.0,10740.0,10935.33,186484.361,3.93,
2020-09-18,10935.97,11035.0,10810.1,10926.29,136028.351,3.9,
2020-09-19,10926.3,11177.0,10880.0,11073.74,126239.232,3.85,
2020-09-20,11073.2,11073.9,10751.0,10914.28,150450.562,3.95,
2020-09-21,10915.52,10980.69,10281.0,10414.73,333047.145,3.89,
2020-09-22,10414.73,10574.08,10353.1,10523.32,179900.686,3.73,
2020-09-23,10523.32,10531.94,10132.21,10237.91,203027.542,3.68,
2020-09-24,10237.91,10837.27,10191.0,10724.92,241646.573,3.65,
2020-09-25,10724.91,10754.29,10551.56,10683.51,170930.773,3.61,
2020-09-26,10683.5,10827.8,10642.23,10726.5,109340.491,3.45,
2020-09-27,10726.5,10793.5,10584.0,10768.0,123440.716,3.55,
2020-09-28,10768.0,11024.0,10627.19,10691.45,187105.377,3.55,
2020-09-29,10691.94,10863.94,10631.49,10836.98,146888.319,3.5,
2020-09-30,10836.99,10845.99,10660.05,10773.0,132834.116,3.57,
2020-10-01,10773.0,10935.14,10442.0,10612.63,253619.622,3.47,
2020-10-02,10612.62,10660.0,10371.03,10565.15,224747.037,3.48,
2020-10-03,10565.44,10596.0,10491.11,10537.96,76315.91100000001,3.42,
2020-10-04,10537.96,10694.0,10514.0,10660.16,90912.105,3.43,
2020-10-05,10660.16,10792.0,10608.9,10785.0,130589.137,3.46,
2020-10-06,10784.99,10792.0,10510.66,10593.65,184895.25,3.57,
2020-10-07,10593.65,10675.0,10540.29,10658.75,106700.522,3.57,
2020-10-08,10658.75,10958.0,10523.0,10919.45,207938.861,3.58,
2020-10-09,10919.45,11110.0,10818.44,11050.47,154336.818,3.72,
2020-10-10,11050.46,11494.0,11050.46,11294.79,199398.012,3.86,
2020-10-11,11294.78,11450.73,11273.77,11369.59,146323.076,3.87,
2020-10-12,11369.59,11732.0,11157.0,11530.36,254217.203,3.9,
2020-10-13,11530.37,11562.0,11308.0,11419.36,199115.115,3.94,
2020-10-14,11419.36,11550.0,11280.5,11417.13,192936.97,3.92,
2020-10-15,11417.12,11649.48,11250.0,11502.0,215260.399,3.85,
2020-10-16,11502.0,11538.92,11175.0,11318.92,212339.085,3.95,
2020-10-17,11319.51,11424.09,11250.0,11356.25,95892.966,3.83,
2020-10-18,11356.25,11529.93,11342.54,11501.1,92472.191,3.77,
2020-10-19,11501.5,11830.0,11404.01,11745.0,230161.648,3.87,
2020-10-20,11744.99,12045.78,11673.0,11900.03,312811.802,4.1,
2020-10-21,11900.03,13240.0,11876.0,12796.07,591963.069,4.37,
2020-10-22,12796.06,13188.27,12675.5,12968.87,343851.666,4.53,
2020-10-23,12970.39,13043.0,12725.04,12925.82,237042.526,4.69,
2020-10-24,12925.82,13177.59,12871.07,13110.88,176146.631,4.72,
2020-10-25,13110.88,13369.0,12715.0,13023.81,206012.652,4.91,
2020-10-26,13024.21,13240.0,12729.0,13047.24,316503.296,4.82,
2020-10-27,13047.24,13787.83,13041.3,13629.38,411509.506,4.81,
2020-10-28,13629.89,13863.0,12876.0,13256.17,476993.789,5.02,
2020-10-29,13255.79,13637.22,12965.0,13446.65,355352.336,4.74,
2020-10-30,13446.65,13665.65,13100.0,13549.12,349890.573,4.89,
2020-10-31,13549.12,14140.0,13403.36,13783.73,357853.23,4.93,
2020-11-01,13783.73,13891.52,13605.9,13752.86,198395.231,5.16,
2020-11-02,13752.87,13823.75,13195.0,13540.54,327991.768,5.11,
2020-11-03,13541.55,14070.0,13276.33,14016.55,348730.51,4.89,
2020-11-04,14016.55,14280.0,13512.0,14134.31,451433.42,5.05,
2020-11-05,14134.32,15777.0,14088.01,15598.75,717489.697,5.04,
2020-11-06,15598.74,15984.2,15177.0,15590.96,559380.06,5.25,
2020-11-07,15590.95,15774.0,14350.0,14824.34,457582.681,5.35,
2020-11-08,14824.33,15678.0,14710.0,15473.2,290616.393,5.04,
2020-11-09,15473.2,15869.0,14822.0,15328.72,474181.983,5.26,
2020-11-10,15328.72,15474.17,15071.0,15294.68,244073.495,5.18,
2020-11-11,15294.68,16000.0,15274.89,15690.24,330772.852,5.16,
2020-11-12,15690.24,16345.0,15437.7,16289.02,471759.126,5.47,
2020-11-13,16289.01,16479.99,15955.6,16320.54,306656.359,5.7,
2020-11-14,16320.54,16326.82,15700.0,16064.51,266206.937,5.57,
2020-11-15,16064.51,16161.23,15768.0,15952.27,210318.453,5.43,
2020-11-16,15951.93,16882.0,15862.0,16707.07,342459.329,5.43,
2020-11-17,16707.0,17890.1,16550.0,17670.01,524094.697,5.83,
2020-11-18,17670.01,18520.0,17215.03,17788.32,732937.097,5.93,
2020-11-19,17788.32,18200.0,17347.27,17811.68,406500.977,5.89,
2020-11-20,17811.68,18831.6,17748.92,18664.31,407926.802,6.1,
2020-11-21,18662.85,18986.0,18302.08,18721.99,342412.49,6.4,
2020-11-22,18721.99,18780.0,17645.98,18435.2,373779.417,6.49,
2020-11-23,18434.17,18812.65,18013.97,18382.07,364221.378,6.54,
2020-11-24,18382.07,19440.0,18000.0,19179.64,477968.289,6.68,
2020-11-25,19178.53,19554.19,18509.12,18741.67,426276.99,6.77,
2020-11-26,18741.66,18940.69,16181.0,17155.34,850692.856,6.81,
2020-11-27,17155.37,17465.0,16444.83,17144.1,398072.933,5.71,
2020-11-28,17144.11,17880.0,16865.78,17717.74,268833.749,5.69,
2020-11-29,17717.74,18343.0,17523.0,18181.09,256024.006,5.83,
2020-11-30,18180.43,19944.0,18178.82,19720.0,500482.574,6,
2020-12-01,19722.09,19956.0,18050.0,18772.7,553885.333,6.5,
2020-12-02,18770.33,19365.0,18329.58,19207.01,335717.482,6.69,
2020-12-03,19207.01,19640.0,18865.0,19434.3,245020.576,6.25,
2020-12-04,19432.66,19537.16,18570.0,18664.2,276271.939,6.6,
2020-12-05,18662.72,19203.46,18510.0,19147.62,165912.647,6.39,
2020-12-06,19147.63,19449.1,18855.35,19375.02,176004.606,6.42,
2020-12-07,19375.0,19446.36,18908.66,19172.88,169402.371,6.44,
2020-12-08,19172.87,19319.38,18133.33,18319.32,280714.132,6.59,
2020-12-09,18319.33,18639.7,17650.0,18537.98,353123.689,6.66,
2020-12-10,18537.97,18550.0,17916.0,18253.51,233960.241,6.44,
2020-12-11,18254.0,18290.44,17555.0,18031.47,317866.07,6.39,
2020-12-12,18031.71,18950.0,18012.21,18800.0,196962.282,6.38,
2020-12-13,18800.0,19432.0,18705.46,19175.07,239760.089,6.36,
2020-12-14,19175.06,19355.35,19004.72,19270.7,181555.823,6.7,
2020-12-15,19270.71,19598.0,19039.64,19424.91,248744.054,6.78,
2020-12-16,19424.9,21600.0,19274.55,21346.8,459302.012,6.95,
2020-12-17,21346.81,23888.04,21231.5,22816.99,823435.821,7.38,
2020-12-18,22816.99,23330.0,22363.94,23124.35,305997.222,7.66,
2020-12-19,23124.35,24281.61,22735.81,23847.28,337535.438,7.82,
2020-12-20,23847.28,24376.0,23076.25,23472.96,322289.774,8.2,
2020-12-21,23472.96,24145.0,21920.0,22730.1,476456.589,8.16,
2020-12-22,22736.05,23850.0,22387.0,23826.99,326124.313,7.82,
2020-12-23,23826.74,24235.42,22572.52,23238.27,394754.939,8.04,
2020-12-24,23237.73,23819.81,22700.0,23737.44,237754.257,7.94,
2020-12-25,23738.75,24827.64,23450.0,24730.0,284523.431,7.56,
2020-12-26,24729.99,26926.0,24507.24,26508.83,367265.555,7.93,
2020-12-27,26508.84,28459.84,25850.0,26305.64,540264.148,8.48,
2020-12-28,26301.76,27538.82,26117.1,27102.66,267563.468,8.67,
2020-12-29,27101.45,27441.73,25913.01,27402.83,260759.449,8.73,
2020-12-30,27402.83,29063.72,27401.0,28906.99,374737.655,8.35,
2020-12-31,28906.99,29376.7,27848.0,28951.68,313648.835,8.67,
2021-01-01,28948.19,29668.86,28627.12,29337.16,210716.398,8.78,0.24642069
2021-01-02,29337.15,33480.0,28958.24,32199.91,545541.08,8.91,0.26187191
2021-01-03,32198.41,34832.25,32000.02,33054.53,487486.989,9.67,0.11667921
2021-01-04,33053.93,33653.56,27800.0,32031.07,506128.023,9.81,0.15935998
2021-01-05,32029.55,34500.0,29900.0,33999.52,433720.833,9.2,0.04474185
2021-01-06,33999.51,37037.51,33356.46,36823.68,444019.83,9.18,0.1737425
2021-01-07,36825.77,40565.62,36337.36,39498.92,520147.908,10.07,0.31049247
2021-01-08,39498.32,42125.51,36539.77,40637.23,518080.826,10.87,0.1557746
2021-01-09,40638.91,41539.88,38733.28,40136.04,260882.805,11.05,0.07889074
2021-01-10,40136.05,41412.12,35268.0,38221.67,436759.048,11.33,0.25726021
2021-01-11,38200.01,38322.18,30448.0,35408.46,906275.651,11.52,0.05331777
2021-01-12,35406.92,36693.44,32600.0,34056.9,449027.984,10.15,0.04878331
2021-01-13,34065.53,37880.0,32420.0,37421.07,398188.088,10.63,-0.23288703
